turns,white_rating,black_rating,opening_moves,victory_status_cod,winner_cod,time_increment_cod,opening_code_cod,opening_fullname_cod,opening_shortname_cod,opening_variation_cod,rated_cod
63,1494,1502,2,3,2,19,0,437,49,246,1
95,1529,1517,5,3,2,19,84,134,17,181,1
100,1529,1622,7,2,0,19,204,466,52,138,1
30,1532,1956,2,3,0,19,77,682,70,612,1
40,1532,1514,3,3,0,19,71,137,17,233,1
42,1520,1794,7,3,0,19,280,896,90,348,1
120,1500,1885,5,0,1,313,155,374,38,548,0
68,1047,1231,4,1,0,21,192,784,83,0,1
15,1226,1084,3,1,2,102,16,234,33,41,0
40,911,1226,5,3,0,211,192,783,83,612,0
23,1226,870,2,1,2,19,36,433,48,612,0
45,1073,1226,2,1,2,108,36,433,48,612,0
36,1106,1218,5,1,0,104,192,783,83,612,1
49,1213,983,7,1,2,19,86,140,17,314,1
55,1081,1228,5,1,2,298,192,783,83,612,1
43,1221,1095,2,1,2,138,36,433,48,612,1
22,1152,1221,3,1,0,203,152,352,38,282,0
32,1164,1221,5,1,0,19,192,785,83,1,0
77,1221,1173,2,3,2,19,36,214,32,0,0
41,1111,1236,5,1,2,19,192,785,83,1,1
53,1236,1023,2,3,2,187,41,443,50,612,0
70,1023,1236,3,1,0,187,152,359,38,377,0
79,1236,964,3,1,2,50,61,203,29,443,0
34,1253,1236,3,3,0,236,171,655,61,363,0
40,1236,1500,4,1,0,161,240,967,94,132,0
51,1231,997,5,3,2,21,86,111,17,612,1
17,1073,1231,5,3,2,215,192,783,83,612,0
39,1311,1231,5,3,2,102,192,783,83,612,0
33,1221,1173,4,1,2,102,239,990,94,578,1
36,954,1240,2,3,2,107,0,678,68,453,1
38,1096,1233,3,1,0,303,171,655,61,363,1
15,1218,1233,5,1,2,28,192,785,83,1,0
37,1225,1104,2,3,2,31,36,433,48,612,1
41,1796,1838,3,3,2,19,91,1285,109,331,1
69,1946,1847,4,1,2,19,117,1194,109,612,1
51,1841,1657,11,3,2,19,129,1244,109,165,1
71,1677,1834,3,3,0,19,90,1208,109,99,1
85,1834,1802,8,2,2,19,196,1166,106,479,0
56,1844,1884,13,2,0,19,116,1330,109,408,1
95,2058,1849,5,2,2,19,45,454,50,428,1
80,1863,1794,7,1,0,19,192,790,83,182,1
69,1863,1760,10,1,2,19,102,1276,109,296,0
83,1880,1851,8,3,0,19,353,629,58,496,1
103,1837,1893,8,3,2,19,72,1139,104,314,1
151,1882,1848,8,1,2,19,353,629,58,496,1
120,1857,1938,8,2,0,19,105,1196,109,9,1
129,1846,1879,11,2,2,19,102,1279,109,296,1
60,1775,1836,4,2,0,19,5,590,57,542,1
106,1188,1500,7,1,0,102,206,522,52,569,0
24,1198,1677,9,3,0,236,204,464,52,84,1
29,1198,1336,6,3,0,315,201,405,40,612,0
53,1514,1226,5,1,2,117,193,778,82,0,1
25,1402,1226,2,3,2,20,4,1469,127,461,0
19,1494,1270,2,3,2,315,1,739,73,348,1
44,1371,1432,5,3,0,311,201,462,52,612,1
10,1500,1371,5,2,0,315,193,1035,101,575,0
28,1371,1615,5,3,0,32,192,785,83,1,0
7,1670,1500,7,0,1,110,204,466,52,138,0
67,1500,1490,5,3,2,110,81,153,17,568,1
73,1592,1478,1,0,1,187,36,960,93,612,1
50,1540,1582,7,1,0,21,83,121,17,18,1
20,1591,1673,4,3,0,248,93,1217,109,139,1
53,1576,1375,4,1,2,21,245,943,90,322,1
40,1588,1583,4,1,0,248,93,1217,109,139,1
118,1764,1584,5,0,1,248,248,1378,110,0,1
89,1573,1553,12,3,2,295,270,892,90,229,1
49,1398,1566,3,3,0,102,71,137,17,233,1
99,1434,1571,4,0,1,102,241,980,94,543,1
29,1565,1346,3,3,2,211,39,767,76,0,1
109,1324,1585,3,3,2,295,16,234,33,41,1
51,1583,1150,7,3,2,295,320,732,72,561,1
76,1712,1583,3,3,0,21,239,977,94,326,0
98,1520,1573,7,3,0,248,83,121,17,18,1
11,1887,1295,7,3,2,37,71,751,74,263,1
54,1296,1886,4,3,0,37,117,1194,109,612,1
42,1913,1275,2,3,0,37,36,679,69,612,1
43,1908,1633,4,3,2,37,239,978,94,534,1
73,1931,1626,3,3,0,37,239,977,94,326,1
154,1952,1725,3,2,0,20,239,977,94,326,1
82,1451,1950,11,1,0,20,144,1308,109,361,1
45,1855,1968,2,3,2,20,41,443,50,612,1
69,2238,1972,5,3,2,104,42,1420,117,612,1
129,1962,1889,8,1,2,31,77,849,89,593,1
57,1396,1131,4,1,2,298,241,974,94,286,1
19,1237,1565,9,3,2,21,208,534,52,569,1
98,1753,1451,4,1,0,102,241,980,94,543,1
35,1699,1457,4,1,2,102,241,967,94,132,1
41,1699,1500,8,1,2,19,219,1080,102,181,0
75,1500,1545,3,1,2,211,241,992,94,610,1
71,1803,1387,5,3,2,361,84,134,17,181,1
48,1559,1798,3,3,0,19,20,258,33,274,1
109,1787,1766,7,1,2,19,154,313,38,19,1
12,1598,1743,4,1,0,19,176,1436,122,38,1
8,1605,1735,2,1,0,19,171,639,61,612,1
8,1614,1727,2,1,0,19,171,639,61,612,1
49,1509,1629,7,1,2,19,197,297,36,248,1
20,1474,1500,7,3,0,306,192,799,83,371,0
12,1752,1500,5,0,1,205,179,1446,122,579,0
108,2068,2228,7,0,1,203,38,685,70,59,1
30,2072,2499,6,3,0,0,319,704,72,612,1
81,2089,2153,13,3,0,311,352,605,58,196,1
7,2192,2106,4,3,2,19,78,997,96,46,1
58,2263,2096,12,0,1,314,192,796,83,302,1
95,2209,2113,4,3,2,104,78,997,96,46,1
45,2085,2161,9,3,2,368,352,604,58,196,1
36,2134,2071,5,3,2,361,192,785,83,1,1
71,2026,2224,3,3,2,368,37,768,78,612,1
119,1985,2091,6,1,2,311,36,681,69,305,1
75,1940,2045,9,3,2,19,276,1182,108,314,1
40,2028,1940,8,0,1,368,192,795,83,302,0
41,2153,1959,4,3,2,187,78,997,96,46,1
61,1934,1917,4,3,0,21,78,997,96,46,1
51,1917,1804,7,3,0,19,52,40,7,612,0
54,1966,1859,4,3,0,311,78,997,96,46,1
87,1809,1802,8,1,2,37,319,727,72,441,1
62,1859,1728,8,3,0,102,78,672,65,51,1
69,1783,1858,3,3,0,102,37,768,78,612,1
169,1868,1868,6,1,2,102,192,792,83,227,1
34,1634,1807,2,3,0,31,78,809,84,2,1
67,1991,1929,4,3,2,324,78,997,96,46,1
99,1500,1855,9,3,2,19,352,604,58,196,1
13,1392,1333,7,3,0,19,27,249,33,274,1
57,1392,1343,1,3,2,19,0,1433,121,612,1
38,1353,1382,5,3,0,19,192,785,83,1,1
54,1102,1353,5,1,0,19,239,995,95,577,0
35,1353,1522,8,1,2,19,208,519,52,569,0
79,1510,1353,9,1,2,19,154,323,38,18,0
69,1265,1367,4,1,2,19,258,851,90,612,1
31,1434,1377,4,3,2,19,240,967,94,132,1
198,1246,1340,4,3,0,19,171,662,61,591,1
18,1347,1495,5,3,0,19,192,785,83,1,1
18,1355,1470,3,3,0,19,152,352,38,282,1
51,1359,1366,7,1,2,19,197,297,36,248,1
45,1370,1228,7,0,1,19,197,297,36,248,1
36,1351,1374,7,3,2,19,197,297,36,248,1
81,1141,1369,3,3,0,311,181,540,55,612,1
87,1363,1201,5,3,2,361,201,462,52,612,1
68,1283,1354,3,1,0,211,239,962,94,0,1
111,1347,1186,7,1,2,19,197,297,36,248,1
27,1334,1400,3,1,2,19,152,352,38,282,1
19,1348,1322,6,3,0,19,185,564,55,612,1
27,1329,1466,3,3,0,19,90,1208,109,99,1
25,1295,1821,4,1,2,19,195,637,59,377,1
102,1329,1282,7,3,0,19,246,939,90,129,1
60,1285,1598,3,1,0,19,178,1434,122,612,1
62,1099,1279,3,1,0,19,239,967,94,132,1
130,1275,1398,3,0,1,19,81,112,17,0,1
61,1350,1285,7,1,2,19,246,939,90,129,1
63,1383,1286,7,1,2,19,197,297,36,248,1
50,1297,1313,5,1,0,19,201,462,52,612,1
26,1273,1286,8,1,0,19,201,495,52,211,1
33,1282,1018,5,1,2,19,193,1034,101,560,1
17,1231,1295,11,1,2,19,208,516,52,569,1
32,1306,1298,8,3,0,19,201,297,36,248,1
92,1195,1298,1,2,0,19,0,1433,121,612,1
47,1383,1307,4,1,2,19,191,210,31,612,1
25,1296,1284,3,3,2,19,93,1219,109,141,1
71,1600,1300,6,1,2,19,173,172,20,377,1
57,1282,1492,4,1,2,19,192,784,83,0,1
43,1386,1279,1,0,1,19,0,434,49,612,1
17,1264,1367,6,1,2,19,201,405,40,612,1
71,1539,1514,5,3,2,19,193,1035,101,575,1
23,1528,1544,3,3,2,19,174,67,10,612,1
114,1539,1514,3,1,0,19,90,1208,109,99,1
54,1506,1529,6,3,0,19,259,869,90,459,1
114,1541,1528,2,2,0,19,71,774,79,612,1
44,2158,2140,6,0,1,102,216,1039,102,77,0
51,2140,2158,15,3,2,102,233,1070,102,139,0
33,2158,2140,9,3,2,102,226,1089,102,357,0
64,2170,2110,4,3,0,248,8,585,57,612,1
53,2170,1510,8,1,2,102,192,787,83,29,0
58,1510,2170,2,1,0,102,36,682,70,612,0
36,2170,1701,3,3,0,236,41,1423,118,612,0
83,2164,2014,3,3,2,19,241,992,94,610,1
71,2155,2078,10,3,2,263,110,1267,109,256,1
114,2033,2148,2,3,0,26,71,774,79,612,1
56,2161,2077,2,3,0,37,28,269,33,543,1
42,2086,2152,8,3,0,37,319,727,72,441,1
53,2145,2013,8,3,2,311,82,156,17,568,1
109,2311,2151,11,3,2,311,144,1297,109,362,1
45,2210,2161,11,3,2,37,205,476,52,137,1
73,1646,1522,4,3,2,298,72,1141,104,337,0
170,1636,1858,5,0,1,108,193,1034,101,560,1
41,1611,1640,5,3,2,108,201,462,52,612,1
124,1646,1528,4,0,1,108,191,643,61,110,1
33,1715,1648,5,3,2,108,241,976,94,309,1
40,1650,1709,4,3,0,108,93,1217,109,139,1
100,1554,1630,1,3,0,108,0,434,49,612,1
101,1763,1649,8,3,2,108,217,1045,102,76,1
85,1615,1685,4,3,2,108,95,1223,109,141,1
81,1582,1626,7,3,2,108,154,313,38,19,1
57,1543,1614,4,1,2,108,192,784,83,0,1
31,1605,1576,3,3,2,108,171,847,88,612,1
66,1622,1543,4,3,0,108,93,1217,109,139,1
26,1546,1632,5,0,1,108,193,1035,101,575,1
80,1666,1770,5,3,0,108,77,694,70,526,1
92,1655,1604,2,3,0,108,171,639,61,612,1
110,1522,1543,9,1,0,108,195,1157,106,214,1
79,1443,1598,2,3,2,108,72,1125,104,612,1
15,1547,1522,3,1,2,108,172,164,20,0,1
68,1657,1609,4,3,0,108,192,784,83,0,1
123,1500,1461,6,3,2,108,197,293,36,612,1
38,1444,1834,1,1,0,102,0,677,68,612,1
115,1831,1458,1,3,2,102,0,827,86,612,1
114,1476,1828,2,1,0,102,0,678,68,453,1
57,1824,1498,3,1,2,102,152,353,38,291,1
54,1527,1819,1,1,0,102,0,677,68,612,1
69,1814,1567,1,1,2,102,0,827,86,612,1
4,1834,1332,1,2,0,19,0,827,86,612,1
132,1349,1832,3,1,0,19,73,13,0,319,1
55,1830,1369,1,1,2,19,0,409,43,612,1
54,1396,1827,1,2,0,19,0,677,68,612,1
125,1824,1433,1,1,2,19,0,827,86,612,1
72,1500,1821,1,1,0,19,0,677,68,612,1
58,1743,1800,12,3,0,248,91,1357,109,505,1
71,1849,1752,2,1,2,248,19,247,33,274,1
55,1737,1833,5,3,2,108,184,544,55,612,1
71,1731,1560,5,3,2,248,184,544,55,612,1
48,1628,1729,8,2,0,311,79,819,84,137,1
77,1724,1534,2,1,2,274,36,433,48,612,1
218,1632,1715,9,3,0,370,154,323,38,18,1
2,1039,1161,2,2,0,124,171,639,61,612,1
2,1055,1280,1,3,0,124,0,1433,121,612,1
8,1086,1148,1,3,0,19,0,1433,121,612,1
62,1091,1958,1,1,0,19,0,1433,121,612,1
4,1091,1171,1,3,0,161,0,1433,121,612,0
2,1091,1529,1,3,0,161,0,1433,121,612,0
2,1091,1701,1,3,2,161,0,1433,121,612,0
2,1091,1500,1,3,0,236,0,1433,121,612,0
5,1674,1095,1,3,2,377,0,827,86,612,1
15,1907,1095,4,3,2,19,152,1002,96,501,1
26,1185,1171,1,1,0,19,0,1433,121,612,1
38,1193,1636,1,1,0,19,0,1433,121,612,1
69,1733,1199,3,1,2,229,37,768,78,612,1
44,1236,1373,1,1,0,203,0,1433,121,612,1
37,2047,1236,3,1,2,352,78,1001,96,228,0
64,1264,1506,1,1,0,344,0,1433,121,612,1
89,1859,1734,4,3,2,213,49,768,78,612,1
108,2305,2143,11,0,1,21,284,898,90,348,1
93,2204,2160,3,2,2,311,91,1285,109,331,1
77,2132,2263,13,1,2,19,34,273,33,543,1
53,2094,2416,6,1,2,361,8,586,57,206,1
51,2445,2094,2,3,2,19,10,245,33,216,0
93,2060,2255,10,3,2,31,7,588,57,398,1
39,2243,2060,7,3,2,311,120,1214,109,128,0
52,1791,2516,4,3,2,370,117,1194,109,612,1
15,1083,985,2,1,2,19,78,809,84,2,1
33,1074,1197,4,0,1,102,72,1141,104,337,1
32,1085,1347,4,1,0,37,99,1324,109,385,1
28,1085,1744,4,3,0,19,152,972,94,201,0
32,1002,1092,4,0,1,19,4,1475,127,584,1
40,1118,1205,8,1,0,69,208,519,52,569,1
95,1102,878,4,1,2,20,152,1002,96,501,1
28,1154,1155,4,1,0,19,175,68,10,76,1
57,1273,1199,1,1,2,19,0,434,49,612,1
23,1331,1324,8,3,0,19,208,519,52,569,1
45,1500,1420,1,0,1,158,0,537,53,612,0
6,1500,1628,1,1,0,236,0,434,49,612,0
52,1500,1302,1,3,0,236,0,409,43,612,0
3,1500,1626,2,0,1,102,3,62,9,171,0
7,1200,1500,6,3,2,102,83,119,17,18,0
4,1454,1500,2,0,1,102,78,809,84,2,0
31,1339,1500,2,1,2,102,71,1450,124,612,0
78,1758,1696,11,3,0,248,276,1192,108,539,1
91,1696,1500,4,1,2,361,245,943,90,322,0
120,1704,1815,10,3,0,248,315,954,92,191,1
48,1402,1700,6,3,0,248,72,1137,104,314,1
93,1500,1700,6,3,2,108,72,1137,104,314,0
61,1700,1811,4,2,2,311,258,851,90,612,0
17,1475,1455,3,3,0,19,152,352,38,282,1
54,1478,1463,10,3,0,19,127,1227,109,166,1
29,1456,1403,3,3,2,19,152,352,38,282,1
121,1442,1181,6,1,2,19,216,1039,102,77,1
37,1358,1433,6,3,0,19,119,1211,109,115,1
68,1433,2621,6,3,0,303,117,1289,109,352,0
84,1443,1469,10,1,0,19,219,1079,102,181,1
136,1308,1448,2,2,1,19,90,1194,109,612,1
106,1439,1341,5,3,2,19,193,1034,101,560,1
70,1396,1429,3,3,0,19,90,1364,109,509,1
44,1282,1421,2,3,0,19,90,1194,109,612,1
51,1570,1585,5,3,2,361,193,778,82,0,1
50,1605,1558,8,3,0,228,72,1139,104,314,1
39,1546,1600,5,3,2,19,192,785,83,1,1
90,1579,1534,1,2,0,362,0,434,49,612,1
91,1523,1535,6,1,2,102,206,463,52,47,1
119,1534,1530,5,1,2,311,98,1311,109,371,1
83,1539,1582,2,3,0,50,71,774,79,612,1
112,1538,1529,2,1,0,356,41,443,50,612,1
134,1529,1531,6,0,1,315,192,786,83,2,1
55,1559,1539,4,1,2,352,239,963,94,1,1
74,1549,1549,6,3,0,352,192,786,83,2,1
122,1529,1550,4,0,1,311,108,1251,109,206,1
120,1553,1539,3,3,0,355,91,1285,109,331,1
60,1549,1527,3,3,0,19,90,1208,109,99,1
45,1553,1538,4,2,2,19,241,980,94,543,1
150,1540,1536,4,1,0,311,239,963,94,1,1
61,1618,1545,3,3,2,370,90,1208,109,99,1
95,1533,1573,6,3,2,315,73,22,0,472,1
94,1538,1534,4,3,0,380,95,1223,109,141,1
76,2030,1841,8,3,0,28,101,1255,109,213,0
26,2030,1225,2,3,0,288,71,104,14,612,0
42,1855,2030,4,3,2,187,241,967,94,132,0
86,2030,2202,4,3,0,19,72,1141,104,337,0
99,2030,1841,4,1,2,28,192,784,83,0,0
26,2030,1841,8,3,0,28,72,1139,104,314,0
52,2030,1641,8,3,0,288,218,1047,102,76,0
59,2030,2168,18,3,0,288,236,1060,102,142,0
52,2030,1491,10,3,0,288,229,1112,102,394,0
34,2030,1767,3,3,0,288,83,111,17,612,0
39,1486,1092,3,1,2,58,245,850,90,612,1
93,1417,1500,7,3,2,298,196,1150,106,612,1
29,1493,1342,5,1,2,103,265,907,90,435,1
66,1349,1486,4,3,0,103,195,637,59,377,1
84,1363,1501,8,3,2,187,208,519,52,569,1
67,1491,1461,3,2,2,41,152,359,38,377,1
62,1420,1473,7,1,0,236,197,295,36,223,1
81,1490,1317,6,3,0,37,201,503,52,476,1
63,1488,1067,2,1,2,211,10,238,33,43,1
96,1339,1481,1,3,0,277,0,409,43,612,1
8,1332,1498,3,3,2,117,90,1208,109,99,1
99,1500,1510,5,1,2,236,193,1035,101,575,1
44,1517,1661,3,1,0,293,90,1370,109,530,1
47,1524,1654,4,3,0,293,117,1194,109,612,1
15,1551,1535,10,3,2,234,219,1079,102,181,1
88,1548,1540,5,3,0,234,201,462,52,612,1
63,2131,1431,4,3,2,295,239,994,95,578,0
54,1426,1447,12,3,2,108,195,1169,106,481,1
50,1485,1403,6,1,0,108,119,1211,109,115,1
44,1401,1382,3,1,0,187,90,1208,109,99,1
37,1392,1608,5,3,0,187,21,242,33,120,1
21,1603,1402,9,3,2,187,201,494,52,211,1
149,1402,1341,8,1,2,37,221,1092,102,357,0
94,1116,1402,2,3,0,104,28,269,33,543,0
61,1116,1402,2,3,2,104,3,62,9,171,0
21,1116,1402,13,3,2,104,132,1238,109,166,0
50,1116,1402,8,1,0,104,123,1290,109,352,0
30,1402,1116,4,3,0,104,37,999,96,173,0
55,1402,1569,2,1,2,88,10,238,33,43,0
57,1737,1408,13,3,2,19,34,273,33,543,1
48,1431,1426,2,3,0,19,10,237,33,42,1
21,1455,1448,2,3,0,19,10,238,33,43,1
35,1859,1460,5,3,2,19,91,1350,109,503,1
43,1501,1484,2,3,2,19,41,443,50,612,1
111,1457,1449,2,1,2,19,15,225,33,41,1
49,1419,1544,2,2,2,19,19,247,33,274,1
40,1419,1865,2,2,0,104,19,247,33,274,0
57,1433,1653,2,3,0,104,28,269,33,543,1
14,1781,1441,4,3,2,211,9,1007,97,446,1
5,1473,1532,2,2,2,364,171,639,61,612,1
19,1453,1561,1,3,2,364,0,677,68,612,1
36,1509,1400,2,0,1,315,36,283,34,612,1
57,1340,1400,1,1,2,36,36,960,93,612,0
134,1400,1340,2,1,0,36,1,739,73,348,0
33,1500,1482,3,1,2,315,36,290,34,612,1
29,1412,1705,1,2,2,315,2,61,9,612,1
102,1561,1500,1,2,0,298,36,960,93,612,1
40,1468,1648,3,3,0,102,152,371,38,533,1
75,1631,1711,8,3,2,104,196,1154,106,137,1
9,1630,1130,6,3,2,102,73,24,0,557,1
76,1197,1628,2,3,0,104,152,311,38,0,1
76,1243,1625,8,3,0,66,353,629,58,496,1
86,1250,1622,4,2,0,187,108,1251,109,206,1
73,1500,1633,3,3,2,248,15,231,33,41,1
17,1624,1526,11,3,2,253,102,1280,109,296,1
20,1537,1613,9,3,0,253,154,323,38,18,1
58,1602,1549,11,3,2,253,102,1280,109,296,1
59,1595,1411,10,1,2,65,154,316,38,18,1
54,1117,1593,5,1,0,113,342,444,50,48,1
112,1290,1589,3,1,0,108,171,661,61,591,1
31,1585,1294,3,1,2,108,191,635,59,612,1
57,1348,1606,3,3,2,298,171,650,61,299,1
77,1599,1424,5,3,2,102,195,1150,106,612,1
38,1433,1599,9,3,0,117,201,494,52,211,0
65,1599,1315,11,2,2,117,144,1308,109,361,0
30,1315,1599,7,3,0,117,197,297,36,248,0
88,1468,1590,9,3,0,236,302,429,44,561,1
97,1584,1359,4,1,2,88,73,17,0,353,1
62,1509,1587,6,0,1,104,78,808,84,1,1
21,1311,1611,11,3,2,43,209,526,52,569,1
47,1611,1299,10,3,2,187,144,1296,109,362,0
35,1299,1611,7,3,0,20,206,522,52,569,0
80,1727,1606,10,0,1,104,219,1079,102,181,1
45,1586,1742,8,3,2,104,196,1154,106,137,1
42,1288,1582,4,1,0,20,45,209,30,612,1
55,1559,1797,8,3,2,104,196,1154,106,137,1
56,1754,1537,7,3,0,104,219,1074,102,181,1
103,1515,1719,8,3,2,203,196,1154,106,137,1
34,1507,1318,4,3,2,54,72,1141,104,337,1
32,1515,1710,8,3,0,372,196,1154,106,137,1
85,1680,1516,11,3,2,104,209,526,52,569,1
100,1525,1674,8,3,0,104,196,1154,106,137,1
34,1500,1497,8,3,0,19,206,515,52,570,1
20,1577,1692,8,0,1,379,221,1092,102,357,1
61,1704,1380,11,3,2,187,92,1206,109,28,0
47,1704,1380,8,3,2,236,198,302,36,485,0
61,1702,1266,6,3,2,248,92,1203,109,28,1
59,1702,1380,8,3,2,102,198,302,36,485,0
26,1702,1380,8,3,0,102,198,302,36,485,0
44,1702,1380,8,1,0,102,198,302,36,485,0
59,1702,1380,6,3,2,187,92,1203,109,28,0
39,1702,1380,6,3,2,187,92,1203,109,28,0
47,1702,1380,11,1,2,187,92,1206,109,28,0
53,1702,1380,11,3,2,187,92,1206,109,28,0
50,1702,1380,11,1,0,19,92,1206,109,28,0
74,871,1701,3,1,0,248,90,1208,109,99,1
49,1698,1384,9,3,2,187,154,323,38,18,1
78,1709,1735,2,3,0,248,71,774,79,612,1
45,1709,1384,2,1,2,197,71,774,79,612,0
55,1709,1384,2,3,0,197,71,774,79,612,0
38,1384,1709,10,3,0,102,102,1276,109,296,0
24,1709,1384,6,3,2,102,162,357,38,324,0
34,1384,1709,11,3,0,102,102,1279,109,296,0
72,1721,1757,3,2,0,19,92,1202,109,28,1
64,1524,1741,1,3,2,19,0,434,49,612,1
57,1766,1753,5,3,2,19,94,1221,109,141,1
51,1518,1774,2,3,2,19,90,1194,109,612,1
86,1905,1896,5,3,0,248,117,1224,109,156,1
37,1871,1940,3,3,2,21,92,1202,109,28,1
122,1977,2012,7,3,0,104,324,707,72,137,1
10,1971,1244,7,3,2,19,253,1399,110,561,1
97,1213,1813,2,1,2,19,36,433,48,612,1
117,1184,1506,4,1,2,32,241,980,94,543,1
32,1186,1745,4,3,0,19,45,209,30,612,1
21,1569,1189,9,1,2,350,206,524,52,569,1
70,1199,1329,5,1,0,350,265,907,90,435,1
12,1288,1674,2,3,2,19,90,1194,109,612,0
38,1674,1748,2,3,0,19,4,1471,127,493,0
45,2186,2169,5,3,2,361,44,674,66,612,1
111,2178,2073,5,2,2,361,258,868,90,386,1
205,2382,2173,3,0,1,361,241,992,94,610,1
61,2165,2066,2,3,2,361,11,243,33,122,1
207,2165,2158,4,0,1,361,77,1010,99,612,1
62,2169,2153,7,3,0,361,163,342,38,137,1
5,2141,2180,2,3,2,361,36,682,70,612,1
85,2181,2140,13,0,1,361,34,273,33,543,1
106,2150,2171,2,3,0,361,36,682,70,612,1
102,2183,2138,13,3,0,361,34,273,33,543,1
70,1499,1449,5,3,0,19,239,89,11,208,1
66,1909,1639,3,1,0,19,42,1421,117,0,1
61,1853,1923,1,2,2,19,0,434,49,612,1
69,2121,1929,9,3,2,19,111,1263,109,256,1
74,1935,2124,7,2,0,19,312,101,13,219,1
94,1916,1924,5,1,0,19,108,1225,109,157,1
75,1916,1791,4,3,2,19,37,964,94,44,1
92,1931,1749,3,2,0,19,65,191,29,612,1
76,1643,1927,1,1,0,19,0,409,43,612,1
58,1801,1943,9,3,2,19,110,1266,109,256,1
119,1942,1466,8,1,2,19,275,923,90,581,1
70,1957,1820,7,3,0,19,315,953,92,191,1
121,1933,1970,4,2,2,19,45,209,30,612,1
75,2016,1980,2,3,2,19,15,225,33,41,1
109,1969,1971,6,1,2,19,249,1391,110,343,1
87,2168,1975,11,3,2,19,80,816,84,55,1
77,1968,1817,2,3,2,19,0,678,68,453,1
87,1961,1805,12,2,2,19,294,700,71,137,1
91,1746,1979,5,1,2,19,108,1225,109,157,1
50,1878,1971,8,1,0,19,109,1262,109,256,1
29,2086,1979,8,1,2,19,94,1218,109,140,1
117,1992,1941,5,3,0,19,342,611,58,377,1
47,1981,1977,4,3,2,19,264,874,90,612,1
150,1880,1972,2,3,0,19,41,443,50,612,1
10,1971,1244,7,3,2,19,253,1399,110,561,1
108,1452,1970,3,3,0,19,91,1285,109,331,1
42,1976,2152,5,3,0,19,45,454,50,428,1
87,1970,1785,5,1,2,19,153,343,38,181,1
69,2107,1978,3,2,2,19,90,1287,109,333,1
94,1981,2303,5,3,0,19,45,454,50,428,1
56,1941,1971,4,3,0,19,108,1251,109,206,1
47,1953,2149,12,3,2,19,311,99,12,612,1
113,2287,1956,10,2,2,19,91,1353,109,505,1
91,1890,1887,5,1,2,19,117,1224,109,156,1
70,1516,1887,3,3,0,19,71,137,17,233,1
55,1886,1223,5,1,2,19,192,785,83,1,1
101,2312,1888,2,3,2,19,3,61,9,612,1
76,1807,1879,2,1,0,19,81,111,17,612,1
41,1872,1733,4,1,2,19,71,105,14,97,1
50,1878,2062,8,3,0,19,72,1136,104,269,1
84,1910,1864,7,3,0,19,83,121,17,18,1
109,1855,1791,9,1,2,19,204,464,52,84,1
69,1838,1986,6,1,2,19,206,463,52,47,1
44,1602,1828,5,1,0,19,84,134,17,181,1
70,1673,1828,2,3,0,102,90,1194,109,612,0
45,1828,1500,2,3,2,123,90,1194,109,612,0
27,1500,1828,8,3,2,123,217,1045,102,76,0
46,1848,1559,4,3,0,207,192,784,83,0,1
53,1815,1878,4,3,2,19,99,1324,109,385,1
27,2193,1892,7,3,2,19,83,122,17,18,1
99,1777,1908,8,2,2,19,88,126,17,137,1
85,1902,1706,4,1,2,19,99,1324,109,385,1
67,1899,1512,6,1,2,19,206,463,52,47,1
96,1805,1890,6,1,0,19,319,704,72,612,1
82,1903,1896,5,3,0,19,117,1224,109,156,1
48,1677,1897,8,3,0,19,101,1282,109,307,1
54,1900,2246,4,3,0,19,99,1324,109,385,1
112,1460,1427,2,2,0,19,41,443,50,612,1
33,1426,987,4,3,2,19,73,17,0,353,1
59,1421,1186,5,3,2,19,193,778,82,0,1
119,1417,1432,11,1,2,19,205,476,52,137,1
123,1428,1150,4,3,2,19,72,1141,104,337,1
46,1415,1418,8,3,0,19,315,955,92,191,1
45,1405,1486,5,1,2,19,319,705,72,0,1
41,1383,1464,11,1,2,19,284,898,90,348,1
55,1317,1383,8,3,2,19,196,1166,106,479,1
63,1375,1269,4,3,2,19,191,645,61,152,1
89,1363,1418,6,1,2,19,259,869,90,459,1
71,1392,1373,6,3,2,19,206,463,52,47,1
75,2234,2361,13,3,2,248,233,1058,102,139,0
43,2232,1652,10,3,2,19,102,1276,109,296,1
54,1826,2228,5,3,0,19,241,976,94,309,1
94,2052,2217,9,2,0,19,204,468,52,137,1
40,2211,1871,6,3,2,19,216,1039,102,77,1
93,1814,2207,5,3,0,19,241,976,94,309,1
110,2025,2194,4,1,0,19,117,1194,109,612,1
77,2193,1511,11,1,2,19,122,1371,109,576,1
74,1516,2192,4,1,0,19,117,1194,109,612,1
43,2189,1773,8,3,2,19,101,1282,109,307,1
118,1969,2178,6,3,0,19,185,564,55,612,1
102,2023,2163,5,3,0,19,21,242,33,120,1
62,2147,2031,9,3,2,19,103,1197,109,9,1
66,1657,2143,5,3,0,19,197,1415,116,612,1
22,2141,1578,7,3,2,19,83,120,17,18,1
81,2140,1521,6,3,2,19,213,1121,102,535,1
62,1834,2132,9,3,0,19,226,1105,102,357,1
46,1529,2130,12,3,0,19,270,892,90,229,1
105,2048,2150,10,3,2,19,113,1248,109,195,1
48,1792,2146,6,3,0,19,319,704,72,612,1
60,2167,1978,6,3,0,19,23,262,33,274,1
50,2161,1923,7,3,2,19,16,227,33,41,1
